Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
176,Mt Weather,449.925000,-,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"DMR CC 1 N3JLT near Bluemont, Loudoun County, Virginia OPEN Co-located with WA4TSC 2 meter repeater",,,,
180,Baltimore Digital Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
182,KO3L,147.120000,+,0.600000,TSQL,88.5,114.8,023,NN,023,Tone->Tone,DMR,5.00,,50W,"DSTAR DMR CC 1 KO3L near Bel Air, Harford County, Maryland OPEN",,,,
183,K3CUJ,147.135000,+,0.600000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF K3CUJ near Columbia, Howard County, Maryland OPEN Primary Howard County RACES repeater.",,,,
184,N3EJT,147.195000,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"DMR CC 1 N3EJT near Owings Mills, Baltimore County, Maryland OPEN Not connected to a network at this time.",,,,
185,Kenwood High School,147.240000,+,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF W3PGA near Baltimore, Baltimore County, Maryland OPEN",,,,
186,WR3IRS,441.400000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"DMR CC 1 WR3IRS near Towson, Baltimore County, Maryland OPEN",,,,
187,K3ARS,442.737500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"DMR CC 1 K3ARS near Worton, Kent County, Maryland OPEN",,,,
188,WB3DZO,443.350000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DN,5.00,,50W,"Fusion WB3DZO near Randallstown, Baltimore County, Maryland OPEN",,,,
189,WN3A,443.650000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"DMR CC 1 WN3A near Havre de Grace, Harford County, Maryland OPEN",,,,
