Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
360,SEA 69,156.475000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Non-Commercial,,,,
361,DSC 70,156.525000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Digital Selective Calling (voice communications not allowed),,,,
362,SEA 71,156.575000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Non-Commercial,,,,
363,SEA 72,156.625000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Non-Commercial (Intership only),,,,
364,SEA 73,156.675000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Port Operations,,,,
365,SEA 74,156.725000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Port Operations,,,,
366,SEA 77,156.875000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Port Operations,,,,
367,SEA 78,156.925000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Non-Commercial,,,,
368,SEA 79,156.975000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Commercial,,,,
369,SEA 80,157.025000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Commercial,,,,
370,SEA 81,157.075000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,U.S. Government only - Environmental Protection Operations,,,,
371,SEA 82,157.125000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,U.S. Government only,,,,
372,SEA 83,157.175000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,U.S. Government only,,,,
373,SEA 84,157.225000,-,4.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Public Correspondence (Marine Operator),,,,
374,SEA 85,157.275000,-,4.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Public Correspondence (Marine Operator),,,,
375,SEA 86,157.325000,-,4.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Public Correspondence (Marine Operator),,,,
376,SEA 87,157.375000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Public Correspondence (Marine Operator),,,,
377,SEA 88,157.425000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Public Correspondence in selected areas only.,,,,
378,AIS 1,161.975000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,,,,,
379,AIS 2,162.025000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,,,,,
384,US Railroad,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
385,AAR002,159.810000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
386,AAR003,159.930000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
387,AAR004,160.050000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
388,AAR005,160.185000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
389,AAR006,160.200000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
390,AAR007,160.215000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
391,AAR008,160.230000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
392,AAR009,160.245000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
393,AAR010,160.260000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
394,AAR011,160.275000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
395,AAR012,160.290000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
396,AAR013,160.305000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
397,AAR014,160.320000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
398,AAR015,160.335000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
399,AAR016,160.350000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
400,AAR017,160.365000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
401,AAR018,160.380000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
402,AAR019,160.395000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
403,AAR020,160.410000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
404,AAR021,160.425000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
405,AAR022,160.440000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
406,AAR023,160.455000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
407,AAR024,160.470000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
408,AAR025,160.485000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
409,AAR026,160.500000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
410,AAR027,160.515000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
411,AAR028,160.530000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
412,AAR029,160.545000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
413,AAR030,160.560000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
414,AAR031,160.575000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
415,AAR032,160.590000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
416,AAR033,160.605000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
417,AAR034,160.620000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
418,AAR035,160.635000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
419,AAR036,160.650000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
